pO2,pCO2,f1,f2
51.35,48.6,-0.0128639,0.0444365
51.35,48.8,-0.0129594,0.0453189
51.35,49,-0.0130548,0.0461986
51.35,49.2,-0.0131501,0.0470756
51.35,49.4,-0.0132453,0.0479499
51.35,49.6,-0.0133403,0.0488216
51.35,49.8,-0.0134352,0.0496906
51.35,50,-0.0135299,0.050557
51.35,50.2,-0.0136246,0.0514207
51.35,50.4,-0.0137191,0.0522818
51.35,50.6,-0.0138134,0.0531404
51.35,50.8,-0.0139077,0.0539964
51.35,51,-0.0140018,0.0548498
51.35,51.2,-0.0140958,0.0557007
51.35,51.4,-0.0141896,0.0565491
51.35,51.6,-0.0142833,0.057395
51.35,51.8,-0.0143769,0.0582383
51.35,52,-0.0144704,0.0590792
51.35,52.2,-0.0145637,0.0599177
51.35,52.4,-0.0146569,0.0607537
51.35,52.6,-0.0147499,0.0615873
51.35,52.8,-0.0148428,0.0624184
51.35,53,-0.0149356,0.0632472
51.35,53.2,-0.0150283,0.0640735
51.35,53.4,-0.0151208,0.0648975
51.35,53.6,-0.0152132,0.0657192
51.35,53.8,-0.0153054,0.0665385
51.35,54,-0.0153976,0.0673554
51.35,54.2,-0.0154896,0.0681701
51.35,54.4,-0.0155814,0.0689825
51.35,54.6,-0.0156731,0.0697925
51.35,54.8,-0.0157647,0.0706003
51.35,55,-0.0158562,0.0714058
51.35,55.2,-0.0159475,0.0722091
51.35,55.4,-0.0160387,0.0730102
51.35,55.6,-0.0161298,0.073809
51.35,55.8,-0.0162207,0.0746056
51.35,56,-0.0163115,0.0754
51.35,56.2,-0.0164021,0.0761923
51.35,56.4,-0.0164926,0.0769823
51.35,56.6,-0.016583,0.0777702
51.35,56.8,-0.0166733,0.078556
51.35,57,-0.0167634,0.0793396
51.35,57.2,-0.0168534,0.0801211
51.35,57.4,-0.0169432,0.0809005
51.35,57.6,-0.0170329,0.0816778
51.35,57.8,-0.0171225,0.082453
51.35,58,-0.017212,0.0832261
51.35,58.2,-0.0173013,0.0839972
51.35,58.4,-0.0173905,0.0847662
51.35,58.6,-0.0174795,0.0855332
51.35,58.8,-0.0175684,0.0862981
51.35,59,-0.0176572,0.0870611
51.35,59.2,-0.0177458,0.087822
51.35,59.4,-0.0178343,0.0885809
51.35,59.6,-0.0179227,0.0893378
51.35,59.8,-0.0180109,0.0900928
51.35,60,-0.018099,0.0908458
51.35,60.2,-0.018187,0.0915968
51.35,60.4,-0.0182748,0.0923459
51.35,60.6,-0.0183625,0.0930931
51.35,60.8,-0.0184501,0.0938383
51.35,61,-0.0185375,0.0945817
51.35,61.2,-0.0186248,0.0953231
51.35,61.4,-0.018712,0.0960626
51.35,61.6,-0.018799,0.0968003
51.35,61.8,-0.0188859,0.0975361
51.35,62,-0.0189727,0.09827
51.35,62.2,-0.0190593,0.099002
51.35,62.4,-0.0191458,0.0997323
51.35,62.6,-0.0192321,0.100461
51.35,62.8,-0.0193184,0.101187
51.35,63,-0.0194044,0.101912
51.35,63.2,-0.0194904,0.102635
51.35,63.4,-0.0195762,0.103356
51.35,63.6,-0.0196619,0.104075
51.35,63.8,-0.0197475,0.104793
51.35,64,-0.0198329,0.105509
51.35,64.2,-0.0199182,0.106223
51.35,64.4,-0.0200033,0.106935
51.35,64.6,-0.0200883,0.107646
51.35,64.8,-0.0201732,0.108355
51.35,65,-0.020258,0.109062
51.35,65.2,-0.0203426,0.109767
51.35,65.4,-0.0204271,0.110471
51.35,65.6,-0.0205114,0.111173
51.35,65.8,-0.0205956,0.111873
51.35,66,-0.0206797,0.112572
51.35,66.2,-0.0207637,0.113269
51.35,66.4,-0.0208475,0.113964
51.35,66.6,-0.0209312,0.114657
51.35,66.8,-0.0210147,0.115349
51.35,67,-0.0210981,0.11604
51.35,67.2,-0.0211814,0.116728
51.35,67.4,-0.0212646,0.117415
51.35,67.6,-0.0213476,0.118101
51.35,67.8,-0.0214305,0.118785
51.35,68,-0.0215132,0.119467
51.35,68.2,-0.0215959,0.120148
51.35,68.4,-0.0216783,0.120827
51.35,68.6,-0.0217607,0.121504
51.35,68.8,-0.0218429,0.12218
51.35,69,-0.021925,0.122854
51.35,69.2,-0.022007,0.123527
51.35,69.4,-0.0220888,0.124198
51.35,69.6,-0.0221705,0.124868
51.35,69.8,-0.0222521,0.125536
51.35,70,-0.0223335,0.126203
51.8,30,-0.00299473,-0.0530058
51.8,30.2,-0.00309853,-0.0517549
51.8,30.4,-0.00320226,-0.0505099
51.8,30.6,-0.00330591,-0.0492705
51.8,30.8,-0.00340949,-0.0480369
51.8,31,-0.003513,-0.0468088
51.8,31.2,-0.00361642,-0.0455863
51.8,31.4,-0.00371978,-0.0443693
51.8,31.6,-0.00382305,-0.0431577
51.8,31.8,-0.00392625,-0.0419515
51.8,32,-0.00402936,-0.0407506
51.8,32.2,-0.0041324,-0.0395551
51.8,32.4,-0.00423535,-0.0383647
51.8,32.6,-0.00433822,-0.0371796
51.8,32.8,-0.00444101,-0.0359995
51.8,33,-0.00454371,-0.0348246
51.8,33.2,-0.00464633,-0.0336547
51.8,33.4,-0.00474886,-0.0324898
51.8,33.6,-0.0048513,-0.0313298
51.8,33.8,-0.00495366,-0.0301747
51.8,34,-0.00505592,-0.0290245
51.8,34.2,-0.0051581,-0.0278791
51.8,34.4,-0.00526019,-0.0267384
51.8,34.6,-0.00536219,-0.0256025
51.8,34.8,-0.00546409,-0.0244712
51.8,35,-0.0055659,-0.0233446
51.8,35.2,-0.00566762,-0.0222226
51.8,35.4,-0.00576924,-0.0211051
51.8,35.6,-0.00587077,-0.0199922
51.8,35.8,-0.00597221,-0.0188837
51.8,36,-0.00607355,-0.0177797
51.8,36.2,-0.00617479,-0.01668
51.8,36.4,-0.00627593,-0.0155847
51.8,36.6,-0.00637697,-0.0144938
51.8,36.8,-0.00647792,-0.0134071
51.8,37,-0.00657876,-0.0123247
51.8,37.2,-0.00667951,-0.0112465
51.8,37.4,-0.00678015,-0.0101724
51.8,37.6,-0.00688069,-0.00910253
51.8,37.8,-0.00698113,-0.00803675
51.8,38,-0.00708147,-0.00697503
51.8,38.2,-0.0071817,-0.00591736
51.8,38.4,-0.00728183,-0.0048637
51.8,38.6,-0.00738185,-0.00381401
51.8,38.8,-0.00748177,-0.00276826
51.8,39,-0.00758158,-0.00172643
51.8,39.2,-0.00768129,-0.000688472
51.8,39.4,-0.00778089,0.000345636
51.8,39.6,-0.00788038,0.00137593
51.8,39.8,-0.00797976,0.00240243
51.8,40,-0.00807903,0.00342518
51.8,40.2,-0.0081782,0.0044442
51.8,40.4,-0.00827725,0.00545952
51.8,40.6,-0.0083762,0.00647117
51.8,40.8,-0.00847503,0.00747918
51.8,41,-0.00857375,0.00848357
51.8,41.2,-0.00867236,0.00948438
51.8,41.4,-0.00877086,0.0104816
51.8,41.6,-0.00886924,0.0114754
51.8,41.8,-0.00896752,0.0124656
51.8,42,-0.00906567,0.0134523
51.8,42.2,-0.00916372,0.0144356
51.8,42.4,-0.00926165,0.0154155
51.8,42.6,-0.00935946,0.0163919
51.8,42.8,-0.00945716,0.017365
51.8,43,-0.00955475,0.0183347
51.8,43.2,-0.00965221,0.0193011
51.8,43.4,-0.00974956,0.0202642
51.8,43.6,-0.0098468,0.0212241
51.8,43.8,-0.00994391,0.0221806
51.8,44,-0.0100409,0.023134
51.8,44.2,-0.0101378,0.0240841
51.8,44.4,-0.0102346,0.0250311
51.8,44.6,-0.0103312,0.0259749
51.8,44.8,-0.0104277,0.0269155
51.8,45,-0.0105241,0.027853
51.8,45.2,-0.0106204,0.0287875
51.8,45.4,-0.0107166,0.0297188
51.8,45.6,-0.0108126,0.0306472
51.8,45.8,-0.0109085,0.0315724
51.8,46,-0.0110043,0.0324947
51.8,46.2,-0.0111,0.033414
51.8,46.4,-0.0111956,0.0343303
51.8,46.6,-0.011291,0.0352437
51.8,46.8,-0.0113863,0.0361541
51.8,47,-0.0114815,0.0370616
51.8,47.2,-0.0115766,0.0379663
51.8,47.4,-0.0116715,0.0388681
51.8,47.6,-0.0117663,0.039767
51.8,47.8,-0.011861,0.0406631
51.8,48,-0.0119556,0.0415563
51.8,48.2,-0.0120501,0.0424468
51.8,48.4,-0.0121444,0.0433345
51.8,48.6,-0.0122386,0.0442195
51.8,48.8,-0.0123327,0.0451017
51.8,49,-0.0124266,0.0459812
51.8,49.2,-0.0125204,0.046858
51.8,49.4,-0.0126141,0.0477321
51.8,49.6,-0.0127077,0.0486035
51.8,49.8,-0.0128011,0.0494723
51.8,50,-0.0128945,0.0503385
51.8,50.2,-0.0129877,0.051202
51.8,50.4,-0.0130807,0.0520629
51.8,50.6,-0.0131737,0.0529213
51.8,50.8,-0.0132665,0.053777
51.8,51,-0.0133592,0.0546303
51.8,51.2,-0.0134517,0.055481
51.8,51.4,-0.0135442,0.0563291
51.8,51.6,-0.0136365,0.0571748
51.8,51.8,-0.0137286,0.058018
51.8,52,-0.0138207,0.0588587
51.8,52.2,-0.0139126,0.0596969
51.8,52.4,-0.0140044,0.0605327
51.8,52.6,-0.0140961,0.0613661
51.8,52.8,-0.0141876,0.062197
51.8,53,-0.014279,0.0630256
51.8,53.2,-0.0143703,0.0638518
51.8,53.4,-0.0144614,0.0646756
51.8,53.6,-0.0145524,0.065497
51.8,53.8,-0.0146433,0.0663161
51.8,54,-0.0147341,0.0671329
51.8,54.2,-0.0148247,0.0679474
51.8,54.4,-0.0149152,0.0687595
51.8,54.6,-0.0150056,0.0695694
51.8,54.8,-0.0150958,0.070377
51.8,55,-0.0151859,0.0711823
51.8,55.2,-0.0152759,0.0719854
51.8,55.4,-0.0153658,0.0727863
51.8,55.6,-0.0154555,0.0735849
51.8,55.8,-0.0155451,0.0743814
51.8,56,-0.0156345,0.0751756
51.8,56.2,-0.0157239,0.0759677
51.8,56.4,-0.0158131,0.0767575
51.8,56.6,-0.0159022,0.0775453
51.8,56.8,-0.0159911,0.0783308
51.8,57,-0.0160799,0.0791143
51.8,57.2,-0.0161686,0.0798956
51.8,57.4,-0.0162571,0.0806748
51.8,57.6,-0.0163455,0.0814519
51.8,57.8,-0.0164338,0.082227
51.8,58,-0.016522,0.0829999
51.8,58.2,-0.01661,0.0837708
51.8,58.4,-0.0166979,0.0845396
51.8,58.6,-0.0167857,0.0853064
51.8,58.8,-0.0168733,0.0860712
51.8,59,-0.0169608,0.086834
51.8,59.2,-0.0170482,0.0875947
51.8,59.4,-0.0171354,0.0883535
51.8,59.6,-0.0172225,0.0891102
51.8,59.8,-0.0173095,0.089865
51.8,60,-0.0173964,0.0906178
51.8,60.2,-0.0174831,0.0913687
51.8,60.4,-0.0175697,0.0921177
51.8,60.6,-0.0176561,0.0928646
51.8,60.8,-0.0177425,0.0936097
51.8,61,-0.0178287,0.0943529
51.8,61.2,-0.0179147,0.0950942
51.8,61.4,-0.0180007,0.0958335
51.8,61.6,-0.0180865,0.096571
51.8,61.8,-0.0181721,0.0973066
51.8,62,-0.0182577,0.0980404
51.8,62.2,-0.0183431,0.0987723
51.8,62.4,-0.0184284,0.0995024
51.8,62.6,-0.0185135,0.100231
51.8,62.8,-0.0185985,0.100957
51.8,63,-0.0186834,0.101682
51.8,63.2,-0.0187682,0.102404
51.8,63.4,-0.0188528,0.103125
51.8,63.6,-0.0189373,0.103845
51.8,63.8,-0.0190217,0.104562
51.8,64,-0.0191059,0.105278
51.8,64.2,-0.01919,0.105992
51.8,64.4,-0.019274,0.106704
51.8,64.6,-0.0193578,0.107414
51.8,64.8,-0.0194415,0.108123
51.8,65,-0.0195251,0.10883
51.8,65.2,-0.0196086,0.109535
51.8,65.4,-0.0196919,0.110239
51.8,65.6,-0.0197751,0.11094
51.8,65.8,-0.0198582,0.111641
51.8,66,-0.0199411,0.112339
51.8,66.2,-0.0200239,0.113036
51.8,66.4,-0.0201066,0.113731
51.8,66.6,-0.0201891,0.114424
51.8,66.8,-0.0202716,0.115116
51.8,67,-0.0203538,0.115806
51.8,67.2,-0.020436,0.116495
51.8,67.4,-0.020518,0.117182
51.8,67.6,-0.0205999,0.117867
51.8,67.8,-0.0206817,0.118551
51.8,68,-0.0207633,0.119233
51.8,68.2,-0.0208449,0.119913
51.8,68.4,-0.0209262,0.120592
51.8,68.6,-0.0210075,0.12127
51.8,68.8,-0.0210886,0.121945
51.8,69,-0.0211696,0.12262
51.8,69.2,-0.0212505,0.123292
51.8,69.4,-0.0213312,0.123963
51.8,69.6,-0.0214118,0.124633
51.8,69.8,-0.0214923,0.125301
51.8,70,-0.0215727,0.125967
52.25,30,-0.00253542,-0.0531935
52.25,30.2,-0.00263742,-0.0519431
52.25,30.4,-0.00273935,-0.0506984
52.25,30.6,-0.00284121,-0.0494594
52.25,30.8,-0.002943,-0.0482261
52.25,31,-0.00304472,-0.0469984
52.25,31.2,-0.00314637,-0.0457763
52.25,31.4,-0.00324795,-0.0445596
52.25,31.6,-0.00334945,-0.0433484
52.25,31.8,-0.00345088,-0.0421425
52.25,32,-0.00355222,-0.040942
52.25,32.2,-0.0036535,-0.0397468
52.25,32.4,-0.00375469,-0.0385568
52.25,32.6,-0.00385581,-0.037372
52.25,32.8,-0.00395684,-0.0361923
52.25,33,-0.0040578,-0.0350177
52.25,33.2,-0.00415867,-0.0338482
52.25,33.4,-0.00425946,-0.0326836
52.25,33.6,-0.00436017,-0.0315239
52.25,33.8,-0.00446079,-0.0303692
52.25,34,-0.00456133,-0.0292193
52.25,34.2,-0.00466178,-0.0280742
52.25,34.4,-0.00476215,-0.0269339
52.25,34.6,-0.00486243,-0.0257983
52.25,34.8,-0.00496262,-0.0246674
52.25,35,-0.00506272,-0.0235411
52.25,35.2,-0.00516273,-0.0224194
52.25,35.4,-0.00526266,-0.0213022
52.25,35.6,-0.00536249,-0.0201896
52.25,35.8,-0.00546223,-0.0190814
52.25,36,-0.00556187,-0.0179777
52.25,36.2,-0.00566143,-0.0168783
52.25,36.4,-0.00576089,-0.0157834
52.25,36.6,-0.00586025,-0.0146927
52.25,36.8,-0.00595952,-0.0136063
52.25,37,-0.00605869,-0.0125242
52.25,37.2,-0.00615777,-0.0114463
52.25,37.4,-0.00625675,-0.0103726
52.25,37.6,-0.00635563,-0.00930296
52.25,37.8,-0.00645442,-0.00823747
52.25,38,-0.0065531,-0.00717605
52.25,38.2,-0.00665168,-0.00611867
52.25,38.4,-0.00675017,-0.00506529
52.25,38.6,-0.00684855,-0.00401589
52.25,38.8,-0.00694683,-0.00297043
52.25,39,-0.00704501,-0.00192888
52.25,39.2,-0.00714309,-0.000891203
52.25,39.4,-0.00724106,0.000142624
52.25,39.6,-0.00733893,0.00117264
52.25,39.8,-0.00743669,0.00219886
52.25,40,-0.00753435,0.00322133
52.25,40.2,-0.00763191,0.00424008
52.25,40.4,-0.00772936,0.00525513
52.25,40.6,-0.0078267,0.00626651
52.25,40.8,-0.00792393,0.00727424
52.25,41,-0.00802106,0.00827837
52.25,41.2,-0.00811808,0.00927892
52.25,41.4,-0.00821499,0.0102759
52.25,41.6,-0.0083118,0.0112694
52.25,41.8,-0.00840849,0.0122593
52.25,42,-0.00850507,0.0132458
52.25,42.2,-0.00860155,0.0142288
52.25,42.4,-0.00869791,0.0152084
52.25,42.6,-0.00879416,0.0161846
52.25,42.8,-0.0088903,0.0171575
52.25,43,-0.00898633,0.0181269
52.25,43.2,-0.00908225,0.0190931
52.25,43.4,-0.00917805,0.0200559
52.25,43.6,-0.00927374,0.0210155
52.25,43.8,-0.00936931,0.0219718
52.25,44,-0.00946478,0.0229249
52.25,44.2,-0.00956013,0.0238748
52.25,44.4,-0.00965536,0.0248215
52.25,44.6,-0.00975048,0.0257651
52.25,44.8,-0.00984548,0.0267055
52.25,45,-0.00994037,0.0276428
52.25,45.2,-0.0100351,0.028577
52.25,45.4,-0.0101298,0.0295081
52.25,45.6,-0.0102243,0.0304362
52.25,45.8,-0.0103188,0.0313612
52.25,46,-0.0104131,0.0322833
52.25,46.2,-0.0105072,0.0332023
52.25,46.4,-0.0106013,0.0341184
52.25,46.6,-0.0106953,0.0350315
52.25,46.8,-0.0107891,0.0359418
52.25,47,-0.0108828,0.0368491
52.25,47.2,-0.0109764,0.0377535
52.25,47.4,-0.0110699,0.038655
52.25,47.6,-0.0111632,0.0395537
52.25,47.8,-0.0112565,0.0404496
52.25,48,-0.0113496,0.0413426
52.25,48.2,-0.0114426,0.0422329
52.25,48.4,-0.0115355,0.0431204
52.25,48.6,-0.0116282,0.0440051
52.25,48.8,-0.0117208,0.0448871
52.25,49,-0.0118133,0.0457664
52.25,49.2,-0.0119057,0.046643
52.25,49.4,-0.011998,0.0475169
52.25,49.6,-0.0120901,0.0483881
52.25,49.8,-0.0121822,0.0492567
52.25,50,-0.0122741,0.0501226
52.25,50.2,-0.0123658,0.0509859
52.25,50.4,-0.0124575,0.0518466
52.25,50.6,-0.012549,0.0527048
52.25,50.8,-0.0126404,0.0535603
52.25,51,-0.0127317,0.0544134
52.25,51.2,-0.0128229,0.0552639
52.25,51.4,-0.0129139,0.0561118
52.25,51.6,-0.0130048,0.0569573
52.25,51.8,-0.0130956,0.0578003
52.25,52,-0.0131863,0.0586408
52.25,52.2,-0.0132768,0.0594788
52.25,52.4,-0.0133672,0.0603144
52.25,52.6,-0.0134575,0.0611476
52.25,52.8,-0.0135477,0.0619783
52.25,53,-0.0136377,0.0628067
52.25,53.2,-0.0137277,0.0636327
52.25,53.4,-0.0138174,0.0644563
52.25,53.6,-0.0139071,0.0652775
52.25,53.8,-0.0139967,0.0660965
52.25,54,-0.0140861,0.066913
52.25,54.2,-0.0141754,0.0677273
52.25,54.4,-0.0142645,0.0685393
52.25,54.6,-0.0143536,0.069349
52.25,54.8,-0.0144425,0.0701564
52.25,55,-0.0145313,0.0709615
52.25,55.2,-0.0146199,0.0717644
52.25,55.4,-0.0147084,0.0725651
52.25,55.6,-0.0147969,0.0733636
52.25,55.8,-0.0148851,0.0741598
52.25,56,-0.0149733,0.0749539
52.25,56.2,-0.0150613,0.0757457
52.25,56.4,-0.0151492,0.0765354
52.25,56.6,-0.015237,0.077323
52.25,56.8,-0.0153246,0.0781084
52.25,57,-0.0154122,0.0788917
52.25,57.2,-0.0154995,0.0796728
52.25,57.4,-0.0155868,0.0804518
52.25,57.6,-0.015674,0.0812288
52.25,57.8,-0.015761,0.0820036
52.25,58,-0.0158479,0.0827764
52.25,58.2,-0.0159346,0.0835471
52.25,58.4,-0.0160212,0.0843158
52.25,58.6,-0.0161077,0.0850824
52.25,58.8,-0.0161941,0.085847
52.25,59,-0.0162804,0.0866096
52.25,59.2,-0.0163665,0.0873702
52.25,59.4,-0.0164525,0.0881288
52.25,59.6,-0.0165384,0.0888854
52.25,59.8,-0.0166241,0.08964
52.25,60,-0.0167097,0.0903927
52.25,60.2,-0.0167952,0.0911434
52.25,60.4,-0.0168805,0.0918921
52.25,60.6,-0.0169658,0.092639
52.25,60.8,-0.0170509,0.0933839
52.25,61,-0.0171359,0.0941269
52.25,61.2,-0.0172207,0.094868
52.25,61.4,-0.0173054,0.0956072
52.25,61.6,-0.01739,0.0963445
52.25,61.8,-0.0174745,0.09708
52.25,62,-0.0175588,0.0978136
52.25,62.2,-0.017643,0.0985453
52.25,62.4,-0.0177271,0.0992752
52.25,62.6,-0.0178111,0.100003
52.25,62.8,-0.0178949,0.10073
52.25,63,-0.0179786,0.101454
52.25,63.2,-0.0180622,0.102177
52.25,63.4,-0.0181456,0.102897
52.25,63.6,-0.018229,0.103617
52.25,63.8,-0.0183121,0.104334
52.25,64,-0.0183952,0.105049
52.25,64.2,-0.0184782,0.105763
52.25,64.4,-0.018561,0.106475
52.25,64.6,-0.0186437,0.107185
52.25,64.8,-0.0187262,0.107894
52.25,65,-0.0188086,0.108601
52.25,65.2,-0.018891,0.109306
52.25,65.4,-0.0189731,0.110009
52.25,65.6,-0.0190552,0.110711
52.25,65.8,-0.0191371,0.111411
52.25,66,-0.0192189,0.112109
52.25,66.2,-0.0193006,0.112806
52.25,66.4,-0.0193821,0.113501
52.25,66.6,-0.0194636,0.114194
52.25,66.8,-0.0195448,0.114886
52.25,67,-0.019626,0.115576
52.25,67.2,-0.0197071,0.116264
52.25,67.4,-0.019788,0.116951
52.25,67.6,-0.0198688,0.117636
52.25,67.8,-0.0199494,0.11832
52.25,68,-0.02003,0.119002
52.25,68.2,-0.0201104,0.119682
52.25,68.4,-0.0201907,0.120361
52.25,68.6,-0.0202708,0.121038
52.25,68.8,-0.0203509,0.121714
52.25,69,-0.0204308,0.122388
52.25,69.2,-0.0205106,0.12306
52.25,69.4,-0.0205902,0.123731
52.25,69.6,-0.0206697,0.124401
52.25,69.8,-0.0207492,0.125068
52.25,70,-0.0208284,0.125735
52.7,30,-0.00208792,-0.053379
52.7,30.2,-0.00218816,-0.0521289
52.7,30.4,-0.00228834,-0.0508846
52.7,30.6,-0.00238844,-0.049646
52.7,30.8,-0.00248848,-0.0484131
52.7,31,-0.00258846,-0.0471857
52.7,31.2,-0.00268836,-0.0459639
52.7,31.4,-0.00278819,-0.0447476
52.7,31.6,-0.00288796,-0.0435368
52.7,31.8,-0.00298765,-0.0423313
52.7,32,-0.00308727,-0.0411311
52.7,32.2,-0.00318681,-0.0399362
52.7,32.4,-0.00328628,-0.0387466
52.7,32.6,-0.00338567,-0.0375621
52.7,32.8,-0.00348499,-0.0363828
52.7,33,-0.00358423,-0.0352085
52.7,33.2,-0.0036834,-0.0340393
52.7,33.4,-0.00378248,-0.032875
52.7,33.6,-0.00388149,-0.0317157
52.7,33.8,-0.00398041,-0.0305613
52.7,34,-0.00407925,-0.0294118
52.7,34.2,-0.00417802,-0.028267
52.7,34.4,-0.00427669,-0.027127
52.7,34.6,-0.00437529,-0.0259917
52.7,34.8,-0.0044738,-0.0248611
52.7,35,-0.00457222,-0.0237351
52.7,35.2,-0.00467056,-0.0226137
52.7,35.4,-0.00476881,-0.0214969
52.7,35.6,-0.00486698,-0.0203846
52.7,35.8,-0.00496505,-0.0192767
52.7,36,-0.00506304,-0.0181733
52.7,36.2,-0.00516094,-0.0170743
52.7,36.4,-0.00525875,-0.0159796
52.7,36.6,-0.00535646,-0.0148892
52.7,36.8,-0.00545409,-0.0138032
52.7,37,-0.00555162,-0.0127213
52.7,37.2,-0.00564906,-0.0116437
52.7,37.4,-0.0057464,-0.0105703
52.7,37.6,-0.00584366,-0.00950097
52.7,37.8,-0.00594081,-0.00843577
52.7,38,-0.00603787,-0.00737464
52.7,38.2,-0.00613484,-0.00631755
52.7,38.4,-0.00623171,-0.00526446
52.7,38.6,-0.00632848,-0.00421534
52.7,38.8,-0.00642515,-0.00317016
52.7,39,-0.00652173,-0.00212889
52.7,39.2,-0.00661821,-0.00109149
52.7,39.4,-0.00671458,-5.79436e-05
52.7,39.6,-0.00681086,0.000971793
52.7,39.8,-0.00690703,0.00199775
52.7,40,-0.00700311,0.00301994
52.7,40.2,-0.00709908,0.00403842
52.7,40.4,-0.00719495,0.0050532
52.7,40.6,-0.00729072,0.00606431
52.7,40.8,-0.00738639,0.00707178
52.7,41,-0.00748195,0.00807564
52.7,41.2,-0.00757741,0.00907592
52.7,41.4,-0.00767276,0.0100726
52.7,41.6,-0.00776801,0.0110658
52.7,41.8,-0.00786315,0.0120555
52.7,42,-0.00795818,0.0130418
52.7,42.2,-0.00805311,0.0140245
52.7,42.4,-0.00814794,0.0150039
52.7,42.6,-0.00824265,0.0159798
52.7,42.8,-0.00833726,0.0169524
52.7,43,-0.00843176,0.0179216
52.7,43.2,-0.00852615,0.0188875
52.7,43.4,-0.00862043,0.0198501
52.7,43.6,-0.0087146,0.0208095
52.7,43.8,-0.00880867,0.0217656
52.7,44,-0.00890262,0.0227184
52.7,44.2,-0.00899646,0.0236681
52.7,44.4,-0.00909019,0.0246145
52.7,44.6,-0.00918381,0.0255578
52.7,44.8,-0.00927732,0.026498
52.7,45,-0.00937072,0.0274351
52.7,45.2,-0.009464,0.028369
52.7,45.4,-0.00955717,0.0292999
52.7,45.6,-0.00965023,0.0302278
52.7,45.8,-0.00974317,0.0311526
52.7,46,-0.00983601,0.0320744
52.7,46.2,-0.00992872,0.0329932
52.7,46.4,-0.0100213,0.0339091
52.7,46.6,-0.0101138,0.034822
52.7,46.8,-0.0102062,0.0357319
52.7,47,-0.0102984,0.036639
52.7,47.2,-0.0103906,0.0375432
52.7,47.4,-0.0104826,0.0384445
52.7,47.6,-0.0105745,0.039343
52.7,47.8,-0.0106663,0.0402387
52.7,48,-0.010758,0.0411315
52.7,48.2,-0.0108496,0.0420215
52.7,48.4,-0.010941,0.0429088
52.7,48.6,-0.0110323,0.0437933
52.7,48.8,-0.0111236,0.0446751
52.7,49,-0.0112146,0.0455542
52.7,49.2,-0.0113056,0.0464305
52.7,49.4,-0.0113965,0.0473042
52.7,49.6,-0.0114872,0.0481752
52.7,49.8,-0.0115778,0.0490436
52.7,50,-0.0116683,0.0499093
52.7,50.2,-0.0117587,0.0507724
52.7,50.4,-0.011849,0.051633
52.7,50.6,-0.0119391,0.0524909
52.7,50.8,-0.0120292,0.0533463
52.7,51,-0.0121191,0.0541991
52.7,51.2,-0.0122088,0.0550494
52.7,51.4,-0.0122985,0.0558971
52.7,51.6,-0.012388,0.0567424
52.7,51.8,-0.0124775,0.0575852
52.7,52,-0.0125668,0.0584255
52.7,52.2,-0.012656,0.0592633
52.7,52.4,-0.012745,0.0600987
52.7,52.6,-0.012834,0.0609317
52.7,52.8,-0.0129228,0.0617623
52.7,53,-0.0130115,0.0625904
52.7,53.2,-0.0131,0.0634162
52.7,53.4,-0.0131885,0.0642396
52.7,53.6,-0.0132768,0.0650607
52.7,53.8,-0.013365,0.0658794
52.7,54,-0.0134531,0.0666958
52.7,54.2,-0.0135411,0.0675099
52.7,54.4,-0.0136289,0.0683217
52.7,54.6,-0.0137167,0.0691312
52.7,54.8,-0.0138043,0.0699384
52.7,55,-0.0138917,0.0707434
52.7,55.2,-0.0139791,0.0715461
52.7,55.4,-0.0140663,0.0723466
52.7,55.6,-0.0141534,0.0731449
52.7,55.8,-0.0142404,0.0739409
52.7,56,-0.0143273,0.0747348
52.7,56.2,-0.014414,0.0755265
52.7,56.4,-0.0145006,0.076316
52.7,56.6,-0.0145871,0.0771034
52.7,56.8,-0.0146735,0.0778886
52.7,57,-0.0147598,0.0786717
52.7,57.2,-0.0148459,0.0794527
52.7,57.4,-0.0149319,0.0802315
52.7,57.6,-0.0150178,0.0810083
52.7,57.8,-0.0151035,0.081783
52.7,58,-0.0151891,0.0825556
52.7,58.2,-0.0152746,0.0833261
52.7,58.4,-0.01536,0.0840946
52.7,58.6,-0.0154453,0.0848611
52.7,58.8,-0.0155304,0.0856255
52.7,59,-0.0156154,0.0863879
52.7,59.2,-0.0157003,0.0871484
52.7,59.4,-0.0157851,0.0879068
52.7,59.6,-0.0158697,0.0886632
52.7,59.8,-0.0159542,0.0894177
52.7,60,-0.0160386,0.0901702
52.7,60.2,-0.0161229,0.0909207
52.7,60.4,-0.016207,0.0916693
52.7,60.6,-0.016291,0.092416
52.7,60.8,-0.0163749,0.0931607
52.7,61,-0.0164587,0.0939036
52.7,61.2,-0.0165424,0.0946445
52.7,61.4,-0.0166259,0.0953836
52.7,61.6,-0.0167093,0.0961207
52.7,61.8,-0.0167926,0.096856
52.7,62,-0.0168757,0.0975895
52.7,62.2,-0.0169587,0.0983211
52.7,62.4,-0.0170416,0.0990508
52.7,62.6,-0.0171244,0.0997787
52.7,62.8,-0.0172071,0.100505
52.7,63,-0.0172896,0.101229
52.7,63.2,-0.017372,0.101952
52.7,63.4,-0.0174543,0.102672
52.7,63.6,-0.0175365,0.103391
52.7,63.8,-0.0176185,0.104108
52.7,64,-0.0177004,0.104824
52.7,64.2,-0.0177822,0.105537
52.7,64.4,-0.0178639,0.106249
